Time,Edge ID,Edge Length,NumberOfLane,Lane Name,Jam Length,Density,Mean Speed,Mean Occupancy,Flow,Road State(basedOnJamLength),Road State(basedOnFlow)
06:00:02,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:04,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:06,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:08,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:10,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:12,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:14,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:16,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:18,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:20,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:22,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:24,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:26,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:28,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:30,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:32,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:34,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:36,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:38,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:40,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:42,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:44,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:46,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:48,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:50,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:52,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:54,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:56,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:00:58,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:00,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:02,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:04,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:06,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:08,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:10,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:12,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:14,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:16,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:18,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:20,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:22,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:24,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:26,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:28,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:30,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:32,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:34,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:36,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:38,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:40,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:42,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:44,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:46,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:48,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:50,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:52,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:54,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:56,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:01:58,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:00,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:02,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:04,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:06,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:08,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:10,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:12,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:14,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:16,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:18,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:20,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:22,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:24,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:26,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:28,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:30,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:32,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:34,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:36,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:38,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:40,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:42,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:44,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:46,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:48,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:50,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:52,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:54,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:56,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:02:58,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
06:03:00,L58#1,371.54,2,"L58#1_1,L58#1_0",0.0,0,-0.0,0.0,0,0,NaN
